SK_ID_CURR,TARGET
309072,0.07
309075,0.01
309083,0.09
309099,0.16
309124,0.1
309125,0.1
309146,0.05
309159,0.07
309161,0.02
309168,0.16
309180,0.04
309185,0.05
309195,0.06
309198,0.08
309200,0.08
309202,0.18
309204,0.24
309213,0.12
309227,0.15
309234,0.06
309241,0.06
309242,0.1
309244,0.06
309246,0.06
309250,0.04
309251,0.08
309274,0.09
309276,0.1
309280,0.02
309298,0.23
309301,0.13
309302,0.07
309326,0.04
309335,0.16
309341,0.01
309343,0.1
309344,0.11
309354,0.02
309362,0.09
309399,0.13
309406,0.03
309409,0.11
309411,0.07
309418,0.14
309421,0.01
309435,0.13
309443,0.08
309455,0.07
309462,0.1
309473,0.03
309476,0.22
309478,0.05
309493,0.04
309502,0.06
309508,0.16
309526,0.17
309536,0.03
309544,0.07
309547,0.1
309555,0.04
309562,0.09
309569,0.09
309574,0.1
309577,0.07
309578,0.05
309579,0.13
309585,0.04
309588,0.08
309603,0.1
309604,0.2
309617,0.17
309620,0.07
309623,0.02
309648,0.12
309665,0.1
309682,0.03
309694,0.05
309702,0.1
309711,0.02
309713,0.11
309729,0.05
309735,0.05
309744,0.05
309749,0.08
309750,0.0
309759,0.06
309761,0.0
309770,0.05
309776,0.04
309777,0.05
309789,0.02
309790,0.03
309800,0.09
309813,0.12
309814,0.13
309815,0.09
309825,0.13
309826,0.04
309829,0.04
309831,0.03
309837,0.03
309846,0.16
309849,0.09
309855,0.06
309860,0.13
309879,0.05
309882,0.21
309887,0.1
309892,0.06
309895,0.1
309902,0.1
309915,0.12
309923,0.09
309941,0.09
309942,0.05
309945,0.16
309950,0.12
309955,0.1
309963,0.05
309964,0.04
309967,0.15
309969,0.07
309971,0.1
309978,0.02
309987,0.07
309990,0.14
309992,0.08
309993,0.04
310010,0.06
310012,0.1
310017,0.07
310018,0.04
310022,0.12
310031,0.03
310033,0.07
310034,0.06
310038,0.14
310044,0.15
310062,0.06
310071,0.01
310075,0.11
310082,0.04
310093,0.1
310101,0.06
310106,0.11
310118,0.05
310123,0.11
310126,0.04
310130,0.01
310141,0.05
310145,0.08
310148,0.07
310150,0.15
310159,0.15
310162,0.1
310163,0.03
310166,0.04
310167,0.0
310170,0.04
310181,0.08
310187,0.0
310191,0.06
310192,0.09
310197,0.14
310200,0.1
310201,0.08
310203,0.12
310204,0.11
310213,0.03
310215,0.07
310218,0.24
310236,0.05
310238,0.08
310241,0.07
310245,0.11
310252,0.09
310259,0.03
310260,0.14
310261,0.09
310262,0.1
310274,0.05
310294,0.13
310296,0.08
310298,0.12
310306,0.05
310307,0.12
310316,0.02
310329,0.07
310338,0.02
310342,0.12
310343,0.15
310360,0.07
310362,0.15
310378,0.04
310379,0.22
310383,0.08
310385,0.08
310387,0.13
310388,0.02
310400,0.03
310408,0.12
310414,0.16
310423,0.09
310424,0.07
310428,0.07
310432,0.14
310456,0.07
310463,0.13
310475,0.15
310476,0.12
310482,0.09
310485,0.03
310490,0.07
310496,0.12
310505,0.11
310519,0.04
310546,0.05
310547,0.16
310553,0.13
310555,0.06
310556,0.25
310568,0.06
310573,0.09
310574,0.04
310577,0.07
310580,0.1
310581,0.02
310583,0.04
310586,0.05
310591,0.03
310598,0.02
310606,0.05
310628,0.09
310634,0.1
310638,0.14
310646,0.01
310648,0.16
310654,0.14
310659,0.06
310663,0.11
310669,0.12
310670,0.04
310674,0.08
310691,0.14
310693,0.04
310702,0.03
310706,0.06
310709,0.09
310711,0.09
310720,0.14
310739,0.23
310742,0.11
310743,0.13
310752,0.05
310753,0.1
310757,0.11
310763,0.06
310764,0.01
310769,0.15
310771,0.25
310775,0.0
310779,0.15
310781,0.07
310784,0.03
310793,0.09
310794,0.1
310816,0.09
310823,0.08
310837,0.1
310856,0.09
310865,0.05
310866,0.1
310872,0.08
310877,0.11
310879,0.04
310883,0.07
310884,0.14
310908,0.07
310928,0.07
310935,0.08
310954,0.06
310964,0.07
310971,0.1
310972,0.01
310983,0.02
310988,0.07
310994,0.06
311003,0.04
311020,0.02
311024,0.03
311037,0.1
311064,0.03
311070,0.06
311086,0.15
311087,0.06
311108,0.03
311110,0.04
311115,0.06
311116,0.08
311117,0.07
311128,0.15
311136,0.1
311146,0.04
311155,0.05
311157,0.05
311159,0.03
311170,0.1
311184,0.05
311199,0.1
311208,0.08
311209,0.04
311220,0.07
311230,0.11
311233,0.07
311241,0.14
311261,0.2
311262,0.04
311268,0.03
311277,0.13
311296,0.09
311298,0.13
311310,0.11
311313,0.16
311316,0.06
311324,0.04
311327,0.07
311331,0.08
311335,0.02
311343,0.12
311346,0.09
311357,0.1
311358,0.04
311365,0.02
311370,0.07
311376,0.03
311380,0.11
311393,0.06
311399,0.08
311404,0.06
311409,0.03
311425,0.07
311436,0.17
311455,0.06
311459,0.19
311475,0.04
311499,0.07
311509,0.09
311518,0.02
311535,0.05
311536,0.05
311540,0.15
311542,0.14
311552,0.08
311562,0.19
311580,0.09
311583,0.01
311588,0.11
311595,0.08
311601,0.06
311605,0.09
311609,0.13
311612,0.06
311621,0.08
311623,0.07
311625,0.0
311636,0.17
311637,0.08
311646,0.0
311648,0.08
311654,0.07
311663,0.11
311676,0.05
311679,0.01
311683,0.04
311685,0.1
311691,0.07
311695,0.04
311700,0.1
311710,0.08
311714,0.05
311716,0.07
311725,0.08
311727,0.07
311728,0.03
311737,0.15
311738,0.06
311743,0.15
311746,0.04
311747,0.02
311761,0.1
311765,0.04
311773,0.08
311776,0.06
311786,0.15
311801,0.05
311820,0.05
311822,0.24
311829,0.06
311835,0.06
311846,0.03
311851,0.06
311854,0.17
311872,0.06
311875,0.08
311888,0.11
311916,0.14
311928,0.08
311931,0.06
311933,0.14
311934,0.01
311948,0.11
311949,0.14
311950,0.04
311952,0.05
311954,0.07
311962,0.06
311965,0.0
311968,0.07
311976,0.08
311977,0.03
311983,0.1
311989,0.06
311996,0.11
311999,0.06
312007,0.16
312022,0.09
312023,0.07
312034,0.13
312042,0.02
312049,0.0
312077,0.1
312088,0.07
312091,0.15
312114,0.05
312115,0.04
312117,0.11
312119,0.1
312126,0.18
312127,0.07
312134,0.17
312164,0.07
312176,0.03
312178,0.06
312184,0.02
312185,0.07
312186,0.08
312191,0.23
312197,0.04
312213,0.15
312223,0.09
312224,0.13
312225,0.06
312226,0.06
312231,0.04
312239,0.32
312251,0.11
312271,0.01
312278,0.09
312281,0.06
312289,0.07
312291,0.15
312301,0.13
312302,0.07
312316,0.21
312324,0.15
312338,0.03
312361,0.03
312363,0.18
312368,0.0
312382,0.12
312384,0.09
312390,0.05
312395,0.05
312396,0.16
312400,0.11
312406,0.15
312412,0.01
312414,0.06
312417,0.05
312425,0.05
312428,0.02
312431,0.05
312437,0.05
312442,0.02
312451,0.12
312460,0.06
312464,0.08
312466,0.07
312470,0.09
312473,0.12
312490,0.07
312493,0.11
312503,0.04
312509,0.08
312520,0.14
312528,0.03
312543,0.07
312544,0.14
312553,0.02
312558,0.06
312565,0.08
312568,0.12
312579,0.11
312581,0.07
312582,0.08
312596,0.13
312597,0.18
312598,0.07
312617,0.34
312627,0.14
312635,0.06
312637,0.09
312639,0.04
312640,0.23
312642,0.17
312651,0.04
312663,0.07
312668,0.06
312685,0.04
312691,0.08
312693,0.1
312710,0.08
312711,0.01
312712,0.07
312720,0.06
312746,0.11
312763,0.04
312770,0.06
312791,0.1
312795,0.06
312796,0.07
312797,0.05
312804,0.02
312812,0.02
312813,0.08
312825,0.08
312827,0.06
312841,0.11
312842,0.18
312845,0.08
312856,0.03
312866,0.03
312870,0.12
312879,0.09
312895,0.2
312901,0.06
312909,0.12
312910,0.08
312916,0.07
312926,0.1
312942,0.24
312946,0.14
312950,0.09
312952,0.05
312963,0.02
312968,0.13
312976,0.02
312980,0.05
312984,0.06
312987,0.15
312994,0.06
312996,0.11
312997,0.07
313019,0.22
313020,0.04
313028,0.08
313041,0.05
313045,0.02
313048,0.13
313052,0.08
313062,0.08
313063,0.1
313066,0.07
313071,0.05
313085,0.06
313099,0.07
313109,0.07
313131,0.02
313139,0.08
313141,0.06
313142,0.1
313145,0.11
313153,0.11
313157,0.04
313161,0.09
313165,0.08
313179,0.12
313208,0.09
313228,0.08
313236,0.05
313243,0.05
313245,0.06
313249,0.05
313275,0.05
313276,0.11
313280,0.12
313284,0.11
313285,0.09
313292,0.09
313297,0.04
313304,0.08
313322,0.06
313323,0.13
313325,0.05
313326,0.02
313334,0.03
313336,0.04
313337,0.15
313339,0.1
313340,0.05
313341,0.19
313343,0.1
313346,0.14
313348,0.14
313359,0.08
313365,0.08
313375,0.12
313381,0.06
313382,0.02
313389,0.01
313390,0.1
313391,0.15
313410,0.05
313416,0.04
313417,0.07
313426,0.15
313429,0.04
313469,0.03
313479,0.03
313485,0.21
313494,0.05
313496,0.05
313501,0.02
313506,0.13
313521,0.02
313524,0.09
313538,0.05
313550,0.03
313557,0.09
313573,0.04
313583,0.07
313592,0.1
313602,0.21
313604,0.18
313606,0.1
313617,0.09
313622,0.05
313625,0.13
313638,0.1
313639,0.03
313645,0.11
313655,0.19
313656,0.17
313663,0.06
313669,0.15
313670,0.03
313676,0.11
313689,0.13
313699,0.12
313711,0.05
313720,0.06
313731,0.2
313736,0.26
313741,0.11
313744,0.07
313749,0.17
313750,0.06
313753,0.17
313763,0.08
313765,0.23
313776,0.03
313778,0.14
313781,0.12
313786,0.11
313787,0.03
313795,0.06
313809,0.07
313810,0.02
313811,0.1
313818,0.19
313825,0.12
313830,0.09
313831,0.08
313834,0.1
313837,0.2
313841,0.05
313859,0.02
313882,0.09
313887,0.16
313900,0.02
313902,0.08
313906,0.04
313930,0.04
313932,0.04
313943,0.06
313944,0.1
313957,0.04
313970,0.15
313980,0.06
313982,0.06
313999,0.22
314000,0.06
314003,0.14
314004,0.08
314005,0.1
314007,0.0
314010,0.06
314011,0.03
314016,0.15
314023,0.06
314024,0.05
314031,0.05
314038,0.07
314041,0.13
314061,0.12
314073,0.07
314091,0.04
314097,0.18
314099,0.01
314107,0.04
314124,0.17
314127,0.05
314131,0.04
314132,0.03
314137,0.15
314139,0.07
314143,0.04
314149,0.04
314153,0.04
314154,0.1
314160,0.12
314167,0.08
314171,0.08
314182,0.07
314190,0.03
314194,0.1
314198,0.05
314211,0.08
314220,0.1
314245,0.02
314247,0.07
314256,0.02
314259,0.13
314267,0.05
314271,0.05
314278,0.09
314282,0.11
314283,0.07
314294,0.15
314298,0.02
314299,0.08
314306,0.06
314307,0.07
314308,0.15
314309,0.04
314317,0.11
314323,0.07
314332,0.02
314334,0.09
314335,0.08
314337,0.05
314343,0.1
314344,0.1
314346,0.08
314351,0.02
314354,0.05
314355,0.0
314359,0.11
314364,0.05
314366,0.04
314367,0.1
314374,0.05
314376,0.05
314387,0.08
314405,0.09
314412,0.1
314418,0.2
314429,0.04
314438,0.19
314442,0.09
314477,0.08
314480,0.06
314486,0.04
314487,0.12
314488,0.07
314490,0.07
314523,0.05
314528,0.07
314535,0.03
314542,0.06
314560,0.05
314585,0.15
314594,0.04
314596,0.11
314601,0.06
314603,0.03
314612,0.06
314615,0.27
314619,0.02
314621,0.13
314627,0.12
314629,0.11
314635,0.09
314639,0.05
314646,0.11
314650,0.14
314661,0.03
314690,0.1
314699,0.1
314705,0.17
314709,0.05
314710,0.0
314711,0.05
314714,0.05
314719,0.05
314722,0.02
314723,0.07
314729,0.17
314732,0.14
314734,0.2
314746,0.18
314761,0.13
314769,0.05
314773,0.08
314774,0.05
314776,0.01
314780,0.02
314785,0.14
314789,0.16
314796,0.18
314810,0.02
314812,0.03
314817,0.12
314822,0.18
314840,0.06
314843,0.03
314853,0.06
314856,0.06
314862,0.07
314864,0.11
314878,0.08
314894,0.02
314906,0.17
314912,0.04
314914,0.07
314933,0.13
314941,0.07
314949,0.17
314950,0.06
314952,0.05
314961,0.23
314970,0.08
314972,0.12
314975,0.1
314985,0.07
314986,0.07
314991,0.24
314995,0.15
314997,0.03
315003,0.02
315035,0.1
315038,0.15
315040,0.02
315046,0.02
315053,0.04
315054,0.08
315060,0.09
315061,0.08
315067,0.27
315076,0.08
315079,0.27
315083,0.01
315084,0.08
315092,0.09
315095,0.11
315112,0.12
315122,0.08
315123,0.02
315125,0.15
315136,0.14
315143,0.16
315145,0.06
315153,0.05
315164,0.17
315169,0.03
315178,0.13
315179,0.09
315189,0.12
315192,0.05
315194,0.14
315198,0.05
315210,0.09
315211,0.08
315221,0.15
315222,0.08
315228,0.1
315231,0.1
315233,0.03
315235,0.11
315240,0.03
315244,0.11
315257,0.07
315261,0.33
315271,0.1
315278,0.18
315282,0.13
315287,0.07
315288,0.07
315291,0.15
315306,0.03
315309,0.03
315312,0.07
315330,0.06
315335,0.14
315337,0.16
315343,0.09
315344,0.1
315366,0.03
315389,0.15
315403,0.09
315414,0.08
315425,0.05
315430,0.08
315432,0.14
315436,0.1
315437,0.08
315445,0.12
315451,0.11
315460,0.07
315462,0.1
315476,0.06
315480,0.06
315489,0.04
315494,0.04
315499,0.06
315503,0.03
315507,0.09
315540,0.01
315541,0.1
315546,0.03
315553,0.07
315569,0.15
315571,0.06
315574,0.07
315580,0.07
315587,0.05
315609,0.06
315610,0.1
315617,0.2
315623,0.11
315629,0.07
315635,0.1
315637,0.1
315641,0.05
315644,0.07
315654,0.08
315662,0.03
315663,0.17
315673,0.04
315677,0.01
315679,0.06
315680,0.1
315681,0.05
315682,0.06
315684,0.12
315693,0.05
315701,0.04
315705,0.12
315706,0.05
315711,0.07
315714,0.08
315725,0.03
315738,0.05
315740,0.06
315749,0.2
315753,0.09
315757,0.05
315778,0.11
315781,0.1
315793,0.14
315813,0.03
315822,0.06
315827,0.13
315831,0.1
315843,0.08
315857,0.04
315864,0.12
315869,0.07
315870,0.11
315878,0.12
315891,0.18
315894,0.1
315895,0.1
315903,0.14
315917,0.05
315920,0.01
315937,0.04
315938,0.05
315947,0.12
315970,0.29
315971,0.05
315974,0.03
315984,0.05
315985,0.1
315988,0.04
315993,0.09
315995,0.06
315997,0.09
316000,0.14
316009,0.07
316011,0.02
316014,0.02
316021,0.12
316022,0.07
316023,0.2
316060,0.04
316063,0.06
316065,0.11
316066,0.05
316077,0.04
316083,0.06
316093,0.13
316100,0.0
316110,0.06
316118,0.03
316135,0.02
316139,0.1
316154,0.05
316156,0.03
316171,0.06
316173,0.03
316186,0.25
316188,0.05
316190,0.24
316195,0.13
316205,0.09
316214,0.04
316216,0.05
316220,0.03
316222,0.03
316224,0.11
316226,0.02
316230,0.09
316248,0.13
316258,0.08
316269,0.09
316270,0.03
316279,0.09
316286,0.06
316295,0.04
316297,0.05
316305,0.09
316312,0.05
316313,0.08
316314,0.06
316320,0.11
316321,0.11
316328,0.1
316329,0.09
316334,0.03
316364,0.03
316372,0.05
316382,0.01
316407,0.07
316411,0.09
316433,0.08
316435,0.06
316441,0.08
316456,0.0
316457,0.14
316462,0.03
316465,0.07
316466,0.04
316468,0.04
316469,0.09
316479,0.07
316481,0.02
316484,0.11
316502,0.09
316517,0.09
316525,0.08
316531,0.02
316546,0.02
316549,0.31
316557,0.02
316561,0.13
316564,0.06
316565,0.06
316594,0.1
316595,0.05
316600,0.08
316625,0.1
316645,0.09
316647,0.1
316659,0.09
316683,0.12
316694,0.13
316697,0.04
316701,0.07
316702,0.02
316703,0.04
316718,0.05
316723,0.08
316748,0.13
316756,0.02
316758,0.09
316763,0.04
316764,0.15
316768,0.05
316769,0.11
316772,0.06
316777,0.11
316781,0.04
316785,0.11
316786,0.14
316815,0.16
316816,0.06
316828,0.05
316831,0.13
316837,0.11
316843,0.07
316849,0.15
316854,0.05
316862,0.08
316867,0.06
316902,0.02
316903,0.0
316906,0.1
316914,0.09
316915,0.15
316923,0.07
316928,0.12
316930,0.05
316932,0.18
316940,0.07
316947,0.06
316948,0.06
316977,0.06
316983,0.07
316987,0.01
317003,0.05
317005,0.11
317035,0.04
317036,0.03
317043,0.07
317048,0.08
317056,0.06
317065,0.04
317079,0.05
317080,0.08
317083,0.04
317087,0.07
317103,0.04
317117,0.11
317119,0.02
317125,0.1
317126,0.11
317134,0.1
317138,0.02
317142,0.04
317150,0.12
317184,0.12
317190,0.06
317196,0.04
317197,0.04
317206,0.07
317210,0.02
317221,0.12
317226,0.08
317227,0.18
317236,0.02
317237,0.08
317241,0.03
317249,0.11
317256,0.02
317282,0.0
317294,0.09
317298,0.07
317300,0.06
317307,0.01
317311,0.1
317318,0.05
317322,0.04
317323,0.05
317332,0.03
317338,0.07
317346,0.07
317347,0.04
317349,0.14
317354,0.06
317369,0.1
317386,0.13
317389,0.11
317410,0.23
317411,0.05
317422,0.15
317434,0.05
317446,0.12
317449,0.07
317455,0.09
317469,0.16
317475,0.08
317476,0.01
317487,0.06
317488,0.15
317499,0.18
317500,0.03
317506,0.02
317515,0.1
317518,0.01
317520,0.1
317546,0.11
317549,0.09
317554,0.04
317565,0.16
317579,0.04
317591,0.08
317592,0.12
317593,0.16
317594,0.09
317601,0.04
317603,0.13
317606,0.1
317608,0.07
317611,0.07
317618,0.04
317628,0.07
317629,0.1
317642,0.05
317644,0.1
317648,0.07
317650,0.06
317665,0.12
317675,0.1
317695,0.13
317696,0.09
317704,0.08
317713,0.05
317730,0.15
317735,0.17
317736,0.1
317738,0.03
317747,0.11
317764,0.09
317765,0.19
317772,0.11
317774,0.07
317786,0.03
317788,0.0
317806,0.13
317809,0.16
317811,0.04
317814,0.12
317815,0.09
317830,0.08
317835,0.08
317843,0.04
317856,0.11
317863,0.08
317876,0.13
317889,0.09
317902,0.08
317910,0.04
317914,0.05
317933,0.03
317936,0.16
317940,0.07
317944,0.08
317952,0.11
317955,0.14
317958,0.05
317965,0.08
317966,0.06
317978,0.06
318000,0.04
318007,0.08
318008,0.07
318012,0.02
318016,0.04
318019,0.1
318020,0.05
318021,0.04
318025,0.09
318036,0.05
318044,0.07
318055,0.09
318056,0.13
318057,0.11
318065,0.06
318075,0.04
318081,0.14
318094,0.03
318096,0.08
318104,0.16
318105,0.03
318109,0.13
318113,0.12
318121,0.03
318122,0.09
318126,0.11
318127,0.03
318131,0.03
318135,0.1
318155,0.05
318156,0.05
318161,0.2
318164,0.07
318169,0.05
318173,0.13
318176,0.04
318177,0.14
318181,0.02
318187,0.07
318193,0.02
318203,0.12
318206,0.05
318214,0.25
318220,0.05
318232,0.02
318250,0.04
318251,0.08
318252,0.01
318254,0.07
318260,0.07
318261,0.07
318263,0.04
318264,0.1
318266,0.01
318267,0.09
318268,0.14
318270,0.08
318274,0.09
318282,0.05
318286,0.13
318292,0.07
318297,0.06
318320,0.06
318337,0.07
318343,0.0
318347,0.16
318351,0.14
318357,0.22
318360,0.01
318384,0.0
318385,0.15
318387,0.1
318390,0.31
318391,0.03
318393,0.03
318406,0.04
318408,0.22
318410,0.18
318424,0.1
318428,0.03
318432,0.04
318433,0.07
318445,0.04
318452,0.12
318467,0.02
318473,0.1
318480,0.09
318486,0.07
318496,0.06
318505,0.11
318511,0.07
318517,0.01
318522,0.1
318527,0.01
318530,0.02
318531,0.08
318533,0.09
318535,0.07
318536,0.06
318548,0.04
318551,0.14
318557,0.09
318576,0.09
318581,0.09
318607,0.07
318609,0.04
318615,0.15
318634,0.08
318640,0.2
318651,0.09
318657,0.08
318669,0.05
318674,0.05
318675,0.02
318686,0.08
318694,0.08
318760,0.15
318762,0.09
318763,0.01
318765,0.05
318766,0.06
318769,0.2
318775,0.1
318782,0.06
318786,0.11
318792,0.06
318801,0.13
318802,0.05
318803,0.05
318805,0.11
318813,0.11
318817,0.09
318821,0.03
318827,0.06
318834,0.14
318835,0.05
318851,0.08
318857,0.09
318862,0.04
318874,0.08
318878,0.07
318897,0.14
318909,0.09
318924,0.12
318927,0.04
318942,0.08
318946,0.1
318957,0.12
318959,0.08
318975,0.09
318982,0.02
318987,0.0
318993,0.06
318995,0.04
318996,0.05
318997,0.11
318999,0.06
319012,0.17
319014,0.02
319018,0.08
319020,0.09
319048,0.07
319052,0.19
319067,0.11
319083,0.07
319088,0.0
319089,0.08
319090,0.21
319096,0.07
319099,0.02
319108,0.11
319116,0.1
319117,0.13
319119,0.1
319126,0.04
319133,0.28
319135,0.07
319137,0.12
319143,0.04
319168,0.15
319170,0.04
319174,0.06
319181,0.03
319192,0.06
319193,0.08
319198,0.03
319211,0.02
319219,0.06
319220,0.05
319226,0.1
319240,0.04
319248,0.09
319257,0.12
319261,0.19
319264,0.04
319268,0.02
319289,0.13
319292,0.02
319295,0.07
319302,0.04
319308,0.16
319310,0.12
319313,0.08
319322,0.03
319329,0.11
319331,0.15
319334,0.18
319346,0.08
319352,0.2
319358,0.21
319363,0.06
319365,0.1
319370,0.03
319371,0.15
319372,0.07
319385,0.06
319387,0.0
319393,0.06
319396,0.08
319406,0.05
319439,0.02
319440,0.08
319441,0.14
319462,0.12
319471,0.02
319475,0.05
319476,0.04
319486,0.12
319487,0.01
319489,0.04
319491,0.09
319494,0.03
319496,0.11
319512,0.05
319519,0.02
319522,0.03
319530,0.03
319540,0.05
319547,0.03
319549,0.04
319559,0.05
319561,0.12
319566,0.08
319569,0.04
319574,0.04
319579,0.02
319580,0.07
319582,0.02
319583,0.02
319585,0.18
319598,0.18
319600,0.07
319602,0.01
319603,0.04
319604,0.07
319608,0.01
319622,0.04
319623,0.07
319625,0.02
319628,0.07
319637,0.05
319639,0.05
319658,0.08
319669,0.03
319677,0.02
319683,0.07
319688,0.02
319697,0.14
319700,0.05
319727,0.09
319747,0.09
319751,0.17
319758,0.1
319759,0.03
319765,0.05
319768,0.01
319774,0.03
319776,0.11
319777,0.04
319785,0.03
319789,0.03
319792,0.11
319799,0.07
319814,0.02
319815,0.04
319822,0.1
319829,0.09
319836,0.15
319837,0.12
319839,0.06
319843,0.04
319860,0.03
319876,0.18
319877,0.02
319887,0.1
319889,0.03
319892,0.06
319893,0.05
319897,0.05
319898,0.04
319911,0.04
319917,0.03
319923,0.02
319927,0.04
319929,0.06
319931,0.14
319948,0.14
319949,0.04
319992,0.03
319999,0.03
320001,0.02
320003,0.11
320004,0.13
320011,0.06
320012,0.07
320021,0.1
320026,0.06
320034,0.02
320041,0.12
320042,0.09
320046,0.04
320056,0.03
320062,0.06
320093,0.14
320094,0.07
320101,0.15
320114,0.07
320126,0.05
320128,0.04
320137,0.06
320149,0.07
320165,0.11
320172,0.08
320173,0.11
320175,0.04
320179,0.09
320181,0.03
320191,0.08
320192,0.03
320195,0.02
320199,0.08
320202,0.11
320203,0.18
320205,0.09
320224,0.09
320227,0.14
320228,0.01
320248,0.19
320252,0.1
320254,0.04
320259,0.05
320267,0.11
320276,0.02
320287,0.12
320291,0.01
320295,0.07
320297,0.09
320305,0.23
320321,0.08
320331,0.07
320336,0.13
320341,0.06
320344,0.12
320356,0.08
320362,0.12
320369,0.06
320379,0.08
320387,0.07
320397,0.08
320412,0.12
320421,0.06
320428,0.11
320429,0.12
320430,0.07
320434,0.03
320453,0.15
320462,0.03
320469,0.02
320475,0.04
320478,0.07
320484,0.08
320494,0.03
320499,0.02
320541,0.01
320550,0.02
320561,0.05
320562,0.04
320564,0.11
320566,0.12
320568,0.08
320593,0.09
320609,0.08
320614,0.01
320621,0.03
320639,0.1
320640,0.08
320656,0.07
320657,0.04
320670,0.04
320672,0.06
320691,0.16
320693,0.08
320698,0.09
320699,0.02
320704,0.08
320709,0.03
320711,0.03
320724,0.09
320737,0.13
320744,0.05
320747,0.07
320750,0.25
320752,0.07
320760,0.06
320765,0.08
320767,0.01
320778,0.14
320784,0.02
320789,0.09
320793,0.07
320795,0.08
320805,0.08
320806,0.1
320823,0.21
320828,0.11
320833,0.03
320843,0.04
320846,0.05
320851,0.09
320852,0.12
320869,0.07
320873,0.08
320890,0.03
320905,0.07
320912,0.12
320914,0.02
320915,0.04
320920,0.02
320924,0.05
320925,0.06
320936,0.06
320937,0.04
320940,0.07
320943,0.08
320954,0.06
320959,0.03
320960,0.02
320966,0.13
320968,0.09
320975,0.1
320978,0.02
320979,0.06
320981,0.02
320987,0.05
320989,0.04
321009,0.2
321021,0.1
321035,0.03
321038,0.06
321039,0.08
321051,0.04
321058,0.1
321066,0.14
321075,0.14
321092,0.01
321098,0.09
321107,0.05
321116,0.15
321118,0.14
321124,0.14
321131,0.06
321134,0.11
321140,0.03
321143,0.13
321145,0.09
321150,0.04
321151,0.02
321153,0.12
321154,0.01
321156,0.06
321160,0.1
321176,0.05
321183,0.05
321187,0.07
321196,0.04
321197,0.07
321204,0.06
321208,0.06
321209,0.28
321223,0.04
321226,0.01
321227,0.07
321236,0.07
321249,0.1
321250,0.06
321253,0.12
321256,0.07
321276,0.11
321298,0.05
321303,0.01
321309,0.07
321313,0.16
321322,0.14
321345,0.11
321350,0.08
321355,0.06
321358,0.11
321370,0.05
321377,0.27
321385,0.22
321398,0.07
321401,0.01
321415,0.05
321416,0.26
321419,0.12
321427,0.11
321433,0.05
321439,0.06
321455,0.05
321463,0.13
321465,0.06
321480,0.01
321486,0.12
321498,0.06
321502,0.14
321510,0.04
321524,0.07
321526,0.2
321528,0.1
321533,0.17
321536,0.05
321548,0.05
321557,0.11
321564,0.08
321567,0.08
321602,0.15
321625,0.05
321627,0.03
321640,0.08
321645,0.04
321648,0.05
321649,0.1
321652,0.07
321659,0.05
321667,0.03
321676,0.04
321696,0.02
321697,0.11
321702,0.05
321704,0.09
321706,0.06
321710,0.04
321722,0.13
321760,0.09
321770,0.05
321779,0.03
321784,0.1
321786,0.17
321792,0.1
321795,0.08
321801,0.03
321804,0.14
321806,0.09
321807,0.15
321808,0.26
321809,0.04
321825,0.09
321828,0.08
321843,0.08
321848,0.16
321854,0.06
321869,0.08
321870,0.16
321887,0.09
321896,0.09
321898,0.1
321908,0.04
321910,0.07
321915,0.11
321919,0.12
321922,0.08
321928,0.03
321929,0.17
321932,0.09
321934,0.12
321936,0.14
321956,0.14
321957,0.1
321965,0.06
321970,0.11
321974,0.06
321980,0.02
321985,0.07
321992,0.04
321999,0.05
322005,0.02
322018,0.08
322020,0.05
322021,0.07
322023,0.04
322024,0.18
322039,0.06
322054,0.11
322061,0.07
322082,0.01
322088,0.05
322093,0.06
322105,0.08
322111,0.1
322113,0.09
322117,0.04
322120,0.07
322123,0.11
322132,0.15
322136,0.18
322141,0.1
322147,0.06
322169,0.09
322170,0.14
322172,0.07
322196,0.02
322198,0.11
322217,0.09
322226,0.09
322227,0.03
322229,0.09
322242,0.06
322244,0.0
322249,0.09
322250,0.1
322253,0.06
322254,0.12
322267,0.19
322269,0.14
322274,0.31
322285,0.13
322309,0.08
322320,0.02
322327,0.03
322331,0.05
322332,0.04
322334,0.15
322339,0.06
322348,0.1
322350,0.21
322354,0.11
322356,0.07
322367,0.11
322369,0.08
322372,0.03
322374,0.1
322383,0.1
322388,0.2
322393,0.06
322395,0.09
322407,0.06
322413,0.0
322416,0.05
322419,0.02
322424,0.13
322432,0.05
322442,0.02
322447,0.1
322448,0.04
322460,0.08
322461,0.17
322468,0.04
322472,0.34
322473,0.06
322488,0.04
322490,0.09
322491,0.06
322497,0.1
322503,0.07
322521,0.19
322525,0.09
322533,0.11
322549,0.05
322561,0.06
322566,0.01
322570,0.14
322574,0.04
322578,0.01
322579,0.03
322586,0.09
322596,0.12
322598,0.01
322603,0.09
322614,0.09
322626,0.17
322630,0.05
322639,0.13
322640,0.04
322642,0.04
322651,0.17
322652,0.11
322656,0.02
322662,0.04
322664,0.07
322681,0.18
322684,0.07
322685,0.08
322711,0.02
322717,0.07
322719,0.09
322730,0.07
322740,0.02
322743,0.27
322749,0.0
322757,0.03
322759,0.14
322760,0.06
322770,0.03
322786,0.08
322797,0.08
322800,0.11
322815,0.04
322831,0.08
322835,0.08
322841,0.11
322845,0.07
322846,0.03
322851,0.05
